word,POS,level1_freq,level2_freq,level3_freq,level4_freq,level5_freq,level6_freq,total_freq,n_level1,n_level2,n_level3,n_level4,n_level5,n_level6,n_total
bilfönster,NN,0.0,0.0,0.0,0.9212498804123054,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
bilförare,NN,0.0,0.0,0.0,0.03918416371969646,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bilförsäljare,NN,0.0,0.0,0.0,0.02852682189377834,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bilhandlare,NN,0.0,0.0,0.0,0.05684585913560482,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bilism,NN,0.0,0.0,0.0,0.0,0.3148608284191869,0.0,0.12876076805297473,0,0,0,0,1,0,1
bilist,NN,0.0,0.0,0.07212008410297273,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
biljakt,NN,0.0,0.17826119785175099,0.0,0.05243546232965882,0.0,0.0,0.994856536129072,0,1,0,1,0,0,2
biljett,NN,27.65331589830549,0.12138598865248283,15.318192833856914,12.929415153695587,7.203984048160564,56.25294924191049,28.00781988687173,5,1,9,11,3,2,31
bilkö,NN,0.0,0.0,0.0,0.9600060017048054,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
bilkörning,NN,0.0,0.0,0.0,0.0,0.3148608284191869,0.0,0.12876076805297473,0,0,0,0,1,0,1
billarm,NN,0.0,0.0,0.0,0.0,0.468005339276453,0.0,0.12876076805297473,0,0,0,0,1,0,1
billig,JJ,0.6934005064295509,3.53564371460029,16.774012660269236,15.657541409496151,7.784521764047344,0.0,28.027847966359545,1,2,8,14,4,0,29
billigt,AB,0.0,0.12148388057881547,1.4847060678034165,0.057000021941891674,0.0,0.0,2.995525266584237,0,1,2,1,0,0,4
bilmekaniker,NN,0.0,0.17826119785175099,0.12672830170554025,2.6561239778608874,0.0,0.0,6.531774311065304,0,1,3,4,0,0,8
bilmotor,NN,0.0,0.0,0.0697313039183638,0.022501066987174315,0.0,0.0,1.3893507656667725,0,0,1,1,0,0,2
bilnummer,NN,0.0,0.0,0.04245354195735145,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bilnyckel,NN,0.0,0.17826119785175099,0.11351975244946731,0.9689691255038664,0.0,28.126474620955246,3.7951252556175197,0,1,1,2,0,1,5
